index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
207,"Bingham, Kathryn",BYU,Big 12,400m,2023,JR-3,,,58.30,seconds,BYU Cougar Invitational,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/81215/4928526/BYU_Cougar_Invitational/400-Meters,TFRRS all_performances
208,"Hawkins, Kira",BYU,Big 12,400m,2023,FR-1,,,59.28,seconds,BYU Cougar Invitational,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/81215/4928526/BYU_Cougar_Invitational/400-Meters,TFRRS all_performances
209,"Oblad, Sami",BYU,Big 12,400m,2023,JR-3,,,54.85,seconds,BYU Cougar Invitational,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/81215/4928526/BYU_Cougar_Invitational/400-Meters,TFRRS all_performances
210,"Chenn, Eva",BYU,Big 12,Long Jump,2023,,,,4.31,m,BYU Cougar Invitational,2023-05-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/81215/4928575/BYU_Cougar_Invitational/Long-Jump,TFRRS all_performances
211,"Chenn, Eva",BYU,Big 12,Long Jump,2023,,,,4.49,m,BYU Cougar Invitational,2023-05-12,,,1.7,Outdoor,https://www.tfrrs.org/results/81215/4928575/BYU_Cougar_Invitational/Long-Jump,TFRRS all_performances
212,"Chenn, Eva",BYU,Big 12,Long Jump,2023,,,,4.53,m,BYU Cougar Invitational,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/81215/4928575/BYU_Cougar_Invitational/Long-Jump,TFRRS all_performances
213,"Lord, Tori",BYU,Big 12,Long Jump,2023,,,,4.67,m,BYU Cougar Invitational,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/81215/4928575/BYU_Cougar_Invitational/Long-Jump,TFRRS all_performances
214,"Lord, Tori",BYU,Big 12,Long Jump,2023,,,,4.91,m,BYU Cougar Invitational,2023-05-12,,,1.6,Outdoor,https://www.tfrrs.org/results/81215/4928575/BYU_Cougar_Invitational/Long-Jump,TFRRS all_performances
215,"Tabugbo, Adaobi",BYU,Big 12,100H,2023,JR-3,,,13.29,seconds,NCAA West Preliminary Round,2023-05-24,,,0.8,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
216,"Tabugbo, Adaobi",BYU,Big 12,100H,2023,JR-3,,,13.33,seconds,NCAA West Preliminary Round,2023-05-24,,,0.8,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
217,"Scott, Alexandra",Baylor,Big 12,400H,2023,FR-1,,,1:02.11,seconds,Clyde Hart Classic,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/75340/4747625/Clyde_Hart_Classic/400-Hurdles,TFRRS all_performances
218,"Williamson, Audrey",Baylor,Big 12,400H,2023,SO-2,,,1:05.66,seconds,Clyde Hart Classic,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/75340/4747625/Clyde_Hart_Classic/400-Hurdles,TFRRS all_performances
219,"Ayers, Mariah",Baylor,Big 12,400m,2023,JR-3,,,53.32,seconds,Clyde Hart Classic,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/75340/4747655/Clyde_Hart_Classic/400-Meters,TFRRS all_performances
220,"Kennard, Kourtney",Baylor,Big 12,400m,2023,SO-2,,,59.36,seconds,Clyde Hart Classic,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/75340/4747655/Clyde_Hart_Classic/400-Meters,TFRRS all_performances
221,"Williams, Lily",Baylor,Big 12,400m,2023,SO-2,,,54.27,seconds,Clyde Hart Classic,2023-03-24,,,,Outdoor,https://www.tfrrs.org/results/75340/4747655/Clyde_Hart_Classic/400-Meters,TFRRS all_performances
222,"Ealy, Keviah",Baylor,Big 12,Long Jump,2023,FR-1,,,5.61,m,Clyde Hart Classic,2023-03-24,,,-1.0,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
223,"Ealy, Keviah",Baylor,Big 12,Long Jump,2023,FR-1,,,5.70,m,Clyde Hart Classic,2023-03-24,,,-1.0,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
224,"Ealy, Keviah",Baylor,Big 12,Long Jump,2023,FR-1,,,5.85,m,Clyde Hart Classic,2023-03-24,,,1.2,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
225,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.42,m,Clyde Hart Classic,2023-03-24,,,-2.0,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
226,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.61,m,Clyde Hart Classic,2023-03-24,,,-1.0,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
227,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.68,m,Clyde Hart Classic,2023-03-24,,,-3.0,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
228,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.74,m,Clyde Hart Classic,2023-03-24,,,1.1,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
229,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.85,m,Clyde Hart Classic,2023-03-24,,,-2.0,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
230,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,5.66,m,Clyde Hart Classic,2023-03-24,,,0.1,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
231,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,5.93,m,Clyde Hart Classic,2023-03-24,,,0.2,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
232,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,6.02,m,Clyde Hart Classic,2023-03-24,,,-0.4,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
233,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2023,SO-2,,,5.15,m,Clyde Hart Classic,2023-03-24,,,-1.8,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
234,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2023,SO-2,,,5.36,m,Clyde Hart Classic,2023-03-24,,,-2.2,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
235,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2023,SO-2,,,5.41,m,Clyde Hart Classic,2023-03-24,,,0.2,Outdoor,https://www.tfrrs.org/results/75340/4747642/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
236,"Gryne, Jasmine",Baylor,Big 12,400H,2023,SO-2,,,59.15,seconds,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,,Outdoor,https://www.tfrrs.org/results/77369/4767284/2023_95th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
237,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,1:00.14,seconds,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,,Outdoor,https://www.tfrrs.org/results/77369/4767284/2023_95th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
238,"Scott, Alexandra",Baylor,Big 12,400H,2023,FR-1,,,1:02.18,seconds,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,,Outdoor,https://www.tfrrs.org/results/77369/4767401/2023_95th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
239,"Williamson, Audrey",Baylor,Big 12,400H,2023,SO-2,,,1:04.96,seconds,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,,Outdoor,https://www.tfrrs.org/results/77369/4767401/2023_95th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
240,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,6.10,m,2023 95th Clyde Littlefield Texas Relays,2023-03-29,,,2.0,Outdoor,https://www.tfrrs.org/results/77369/4767288/2023_95th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
241,"Williamson, Audrey",Baylor,Big 12,400H,2023,SO-2,,,1:04.46,seconds,2023 North Texas Classic,2023-04-08,,,,Outdoor,https://www.tfrrs.org/results/78270/4798758/2023_North_Texas_Classic/400-Hurdles,TFRRS all_performances
242,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,4.77,m,2023 North Texas Classic,2023-04-08,,,+0.0,Outdoor,https://www.tfrrs.org/results/78270/4798778/2023_North_Texas_Classic/Long-Jump,TFRRS all_performances
243,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.52,m,2023 North Texas Classic,2023-04-08,,,+0.0,Outdoor,https://www.tfrrs.org/results/78270/4798778/2023_North_Texas_Classic/Long-Jump,TFRRS all_performances
244,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.57,m,2023 North Texas Classic,2023-04-08,,,0.4,Outdoor,https://www.tfrrs.org/results/78270/4798778/2023_North_Texas_Classic/Long-Jump,TFRRS all_performances
245,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.62,m,2023 North Texas Classic,2023-04-08,,,1.0,Outdoor,https://www.tfrrs.org/results/78270/4798778/2023_North_Texas_Classic/Long-Jump,TFRRS all_performances
246,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.76,m,2023 North Texas Classic,2023-04-08,,,0.4,Outdoor,https://www.tfrrs.org/results/78270/4798778/2023_North_Texas_Classic/Long-Jump,TFRRS all_performances
247,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2023,SO-2,,,4.68,m,2023 North Texas Classic,2023-04-08,,,0.4,Outdoor,https://www.tfrrs.org/results/78270/4798778/2023_North_Texas_Classic/Long-Jump,TFRRS all_performances
248,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2023,SO-2,,,5.29,m,2023 North Texas Classic,2023-04-08,,,-0.3,Outdoor,https://www.tfrrs.org/results/78270/4798778/2023_North_Texas_Classic/Long-Jump,TFRRS all_performances
249,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2023,SO-2,,,5.36,m,2023 North Texas Classic,2023-04-08,,,-0.6,Outdoor,https://www.tfrrs.org/results/78270/4798778/2023_North_Texas_Classic/Long-Jump,TFRRS all_performances
250,"Gryne, Jasmine",Baylor,Big 12,400H,2023,SO-2,,,1:09.85,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824387/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
251,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,57.46,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824387/UF_Tom_Jones_Memorial/400-Hurdles,TFRRS all_performances
252,"Ayers, Mariah",Baylor,Big 12,400m,2023,JR-3,,,52.25,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824405/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
253,"Francis, Kavia",Baylor,Big 12,400m,2023,SO-2,,,55.39,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824405/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
254,"Nse Uko, Imaobong",Baylor,Big 12,400m,2023,SO-2,,,52.10,seconds,UF Tom Jones Memorial,2023-04-14,,,,Outdoor,https://www.tfrrs.org/results/78102/4824405/UF_Tom_Jones_Memorial/400-Meters,TFRRS all_performances
255,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,4.83,m,UF Tom Jones Memorial,2023-04-14,,,-0.8,Outdoor,https://www.tfrrs.org/results/78102/4824431/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
256,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.00,m,UF Tom Jones Memorial,2023-04-14,,,-2.0,Outdoor,https://www.tfrrs.org/results/78102/4824431/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
257,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,5.21,m,UF Tom Jones Memorial,2023-04-14,,,-0.9,Outdoor,https://www.tfrrs.org/results/78102/4824431/UF_Tom_Jones_Memorial/Long-Jump,TFRRS all_performances
258,"Gryne, Jasmine",Baylor,Big 12,400H,2023,SO-2,,,1:00.40,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853626/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
259,"Scott, Alexandra",Baylor,Big 12,400H,2023,FR-1,,,1:00.95,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853626/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
260,"Williamson, Audrey",Baylor,Big 12,400H,2023,SO-2,,,1:04.60,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853626/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
261,"Nse Uko, Imaobong",Baylor,Big 12,400m,2023,SO-2,,,51.66,seconds,Michael Johnson Invitational,2023-04-21,,,,Outdoor,https://www.tfrrs.org/results/75342/4853633/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
262,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,5.81,m,Michael Johnson Invitational,2023-04-21,,,0.4,Outdoor,https://www.tfrrs.org/results/75342/4853607/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
263,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,6.11,m,Michael Johnson Invitational,2023-04-21,,,1.8,Outdoor,https://www.tfrrs.org/results/75342/4853607/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
264,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2023,SO-2,,,5.48,m,Michael Johnson Invitational,2023-04-21,,,0.6,Outdoor,https://www.tfrrs.org/results/75342/4853607/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
265,"Gryne, Jasmine",Baylor,Big 12,400H,2023,SO-2,,,59.54,seconds,LSU Invitational,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/78407/4880391/LSU_Invitational/400-Hurdles,TFRRS all_performances
266,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,58.04,seconds,LSU Invitational,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/78407/4880391/LSU_Invitational/400-Hurdles,TFRRS all_performances
267,"Scott, Alexandra",Baylor,Big 12,400H,2023,FR-1,,,1:01.17,seconds,LSU Invitational,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/78407/4880391/LSU_Invitational/400-Hurdles,TFRRS all_performances
268,"Nse Uko, Imaobong",Baylor,Big 12,400m,2023,SO-2,,,51.89,seconds,LSU Invitational,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/78407/4880389/LSU_Invitational/400-Meters,TFRRS all_performances
269,"Ealy, Keviah",Baylor,Big 12,Long Jump,2023,FR-1,,,5.49,m,LSU Invitational,2023-04-29,,,-0.5,Outdoor,https://www.tfrrs.org/results/78407/4880371/LSU_Invitational/Long-Jump,TFRRS all_performances
270,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.51,m,LSU Invitational,2023-04-29,,,-0.9,Outdoor,https://www.tfrrs.org/results/78407/4880371/LSU_Invitational/Long-Jump,TFRRS all_performances
271,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.62,m,LSU Invitational,2023-04-29,,,1.2,Outdoor,https://www.tfrrs.org/results/78407/4880371/LSU_Invitational/Long-Jump,TFRRS all_performances
272,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.65,m,LSU Invitational,2023-04-29,,,1.3,Outdoor,https://www.tfrrs.org/results/78407/4880371/LSU_Invitational/Long-Jump,TFRRS all_performances
273,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,57.02,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
274,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,57.43,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
275,"Scott, Alexandra",Baylor,Big 12,400H,2023,FR-1,,,1:03.23,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926667/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
276,"Ayers, Mariah",Baylor,Big 12,400m,2023,JR-3,,,52.11,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
277,"Ayers, Mariah",Baylor,Big 12,400m,2023,JR-3,,,52.19,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
278,"Francis, Kavia",Baylor,Big 12,400m,2023,SO-2,,,55.07,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
279,"Nse Uko, Imaobong",Baylor,Big 12,400m,2023,SO-2,,,52.13,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
280,"Nse Uko, Imaobong",Baylor,Big 12,400m,2023,SO-2,,,52.20,seconds,Big 12 Outdoor Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79703/4926704/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
281,"Ealy, Keviah",Baylor,Big 12,Long Jump,2023,FR-1,,,5.87,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
282,"Ealy, Keviah",Baylor,Big 12,Long Jump,2023,FR-1,,,6.10,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,-0.4,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
283,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.53,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
284,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.55,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,-0.1,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
285,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2023,SO-2,,,5.56,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
286,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,4.60,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.9,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
287,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,5.78,m,Big 12 Outdoor Track & Field Championships,2023-05-12,,,0.8,Outdoor,https://www.tfrrs.org/results/79703/4926684/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
288,"Gryne, Jasmine",Baylor,Big 12,400H,2023,SO-2,,,58.83,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
289,"Gryne, Jasmine",Baylor,Big 12,400H,2023,SO-2,,,59.44,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
290,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,56.33,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
291,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,56.64,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936760/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
292,"Nse Uko, Imaobong",Baylor,Big 12,400m,2023,SO-2,,,51.51,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936765/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
293,"Nse Uko, Imaobong",Baylor,Big 12,400m,2023,SO-2,,,51.86,seconds,NCAA West Preliminary Round,2023-05-24,,,,Outdoor,https://www.tfrrs.org/results/81275/4936765/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
294,"Johnson, Koi",Baylor,Big 12,Long Jump,2023,JR-3,,,5.86,m,NCAA West Preliminary Round,2023-05-24,,,1.7,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
295,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,56.43,seconds,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,,Outdoor,https://www.tfrrs.org/results/81300/4938124/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
296,"Morake, Gontse",Baylor,Big 12,400H,2023,JR-3,,,57.34,seconds,Trackwired Arkansas Grand Prix,2023-06-23,,,,Outdoor,https://www.tfrrs.org/results/81278/4938725/Trackwired_Arkansas_Grand_Prix/400-Hurdles,TFRRS all_performances
297,"Nse Uko, Imaobong",Baylor,Big 12,400m,2023,SO-2,,,51.71,seconds,Trackwired Arkansas Grand Prix,2023-06-23,,,,Outdoor,https://www.tfrrs.org/results/81278/4938717/Trackwired_Arkansas_Grand_Prix/400-Meters,TFRRS all_performances
298,"Fisher, Kiersten",Iowa State,Big 12,100H,2023,FR-1,,,14.40,seconds,UCF Black and Gold Invite,2023-03-17,,,1.0,Outdoor,https://www.tfrrs.org/results/77632/4732613/UCF_Black_and_Gold_Invite/100-Hurdles,TFRRS all_performances
299,"Ruffener, Katie",Iowa State,Big 12,100H,2023,FR-1,,,14.63,seconds,UCF Black and Gold Invite,2023-03-17,,,1.0,Outdoor,https://www.tfrrs.org/results/77632/4732613/UCF_Black_and_Gold_Invite/100-Hurdles,TFRRS all_performances
300,"Barnes, Bria",Iowa State,Big 12,400H,2023,JR-3,,,1:01.95,seconds,UCF Black and Gold Invite,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77632/4732599/UCF_Black_and_Gold_Invite/400-Hurdles,TFRRS all_performances
301,"Carney, Mackenzie",Iowa State,Big 12,400H,2023,FR-1,,,1:05.41,seconds,UCF Black and Gold Invite,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77632/4732599/UCF_Black_and_Gold_Invite/400-Hurdles,TFRRS all_performances
302,"Cinnamo, Ava",Iowa State,Big 12,400H,2023,FR-1,,,1:03.60,seconds,UCF Black and Gold Invite,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77632/4732599/UCF_Black_and_Gold_Invite/400-Hurdles,TFRRS all_performances
303,"Hall, Kaylyn",Iowa State,Big 12,400H,2023,SR-4,,,1:00.30,seconds,UCF Black and Gold Invite,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77632/4732599/UCF_Black_and_Gold_Invite/400-Hurdles,TFRRS all_performances
304,"Amos, Zakiyah",Iowa State,Big 12,400m,2023,SR-4,,,54.49,seconds,UCF Black and Gold Invite,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77632/4732590/UCF_Black_and_Gold_Invite/400-Meters,TFRRS all_performances
305,"Christianson, Kinsey",Iowa State,Big 12,400m,2023,FR-1,,,59.28,seconds,UCF Black and Gold Invite,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77632/4732590/UCF_Black_and_Gold_Invite/400-Meters,TFRRS all_performances
306,"Clark, Makayla",Iowa State,Big 12,400m,2023,FR-1,,,56.57,seconds,UCF Black and Gold Invite,2023-03-17,,,,Outdoor,https://www.tfrrs.org/results/77632/4732590/UCF_Black_and_Gold_Invite/400-Meters,TFRRS all_performances
307,"Cinnamo, Ava",Iowa State,Big 12,100H,2023,FR-1,,,14.81,seconds,44th Aztec Invitational,2023-03-23,,,1.2,Outdoor,https://www.tfrrs.org/results/77705/4759767/44th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
308,"Fisher, Kiersten",Iowa State,Big 12,100H,2023,FR-1,,,14.62,seconds,44th Aztec Invitational,2023-03-23,,,0.4,Outdoor,https://www.tfrrs.org/results/77705/4759767/44th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
309,"Willits, Sydney",Iowa State,Big 12,100H,2023,SO-2,,,14.68,seconds,44th Aztec Invitational,2023-03-23,,,-1.3,Outdoor,https://www.tfrrs.org/results/77705/4759767/44th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
310,"Cinnamo, Ava",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.30,m,44th Aztec Invitational,2023-03-23,,,1.3,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
311,"Cinnamo, Ava",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.47,m,44th Aztec Invitational,2023-03-23,,,2.0,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
312,"Cinnamo, Ava",Iowa State,Big 12,Long Jump,2023,FR-1,,,5.71,m,44th Aztec Invitational,2023-03-23,,,0.7,Outdoor,https://www.tfrrs.org/results/77705/4759771/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
