index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
214,"Hall, Shaniya",Oregon,Big Ten,400m,2022,FR-1,,,54.38,seconds,Oregon Relays (College/Pro/Una),2022-04-22,,,,Outdoor,https://www.tfrrs.org/results/73107/4520398/Oregon_Relays_College_Pro_Una/400-Meters,TFRRS all_performances
215,"Webster, Alexandra",Oregon,Big Ten,400m,2022,SO-2,,,57.13,seconds,Oregon Relays (College/Pro/Una),2022-04-22,,,,Outdoor,https://www.tfrrs.org/results/73107/4520398/Oregon_Relays_College_Pro_Una/400-Meters,TFRRS all_performances
216,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.19,m,Oregon Relays (College/Pro/Una),2022-04-22,,,-0.5,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
217,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.23,m,Oregon Relays (College/Pro/Una),2022-04-22,,,0.5,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
218,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.31,m,Oregon Relays (College/Pro/Una),2022-04-22,,,0.9,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
219,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.47,m,Oregon Relays (College/Pro/Una),2022-04-22,,,0.3,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
220,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.42,m,Oregon Relays (College/Pro/Una),2022-04-22,,,1.6,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
221,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.57,m,Oregon Relays (College/Pro/Una),2022-04-22,,,1.7,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
222,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.59,m,Oregon Relays (College/Pro/Una),2022-04-22,,,0.5,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
223,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.63,m,Oregon Relays (College/Pro/Una),2022-04-22,,,1.4,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
224,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.23,m,Oregon Relays (College/Pro/Una),2022-04-22,,,+0.0,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
225,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.38,m,Oregon Relays (College/Pro/Una),2022-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
226,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.45,m,Oregon Relays (College/Pro/Una),2022-04-22,,,0.5,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
227,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.54,m,Oregon Relays (College/Pro/Una),2022-04-22,,,0.8,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
228,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.65,m,Oregon Relays (College/Pro/Una),2022-04-22,,,1.3,Outdoor,https://www.tfrrs.org/results/73107/4520369/Oregon_Relays_College_Pro_Una/Long-Jump,TFRRS all_performances
229,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,4.30,m,OSU High Performance Meet,2022-04-29,,,-3.4,Outdoor,https://www.tfrrs.org/results/70818/4537900/OSU_High_Performance_Meet/Long-Jump,TFRRS all_performances
230,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.24,m,OSU High Performance Meet,2022-04-29,,,-2.6,Outdoor,https://www.tfrrs.org/results/70818/4537900/OSU_High_Performance_Meet/Long-Jump,TFRRS all_performances
231,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.42,m,OSU High Performance Meet,2022-04-29,,,-3.7,Outdoor,https://www.tfrrs.org/results/70818/4537900/OSU_High_Performance_Meet/Long-Jump,TFRRS all_performances
232,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.43,m,OSU High Performance Meet,2022-04-29,,,0.1,Outdoor,https://www.tfrrs.org/results/70818/4537900/OSU_High_Performance_Meet/Long-Jump,TFRRS all_performances
233,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.44,m,OSU High Performance Meet,2022-04-29,,,1.0,Outdoor,https://www.tfrrs.org/results/70818/4537900/OSU_High_Performance_Meet/Long-Jump,TFRRS all_performances
234,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.10,m,OSU High Performance Meet,2022-04-29,,,1.6,Outdoor,https://www.tfrrs.org/results/70818/4537900/OSU_High_Performance_Meet/Long-Jump,TFRRS all_performances
235,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.19,m,OSU High Performance Meet,2022-04-29,,,-0.4,Outdoor,https://www.tfrrs.org/results/70818/4537900/OSU_High_Performance_Meet/Long-Jump,TFRRS all_performances
236,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.27,m,OSU High Performance Meet,2022-04-29,,,-2.2,Outdoor,https://www.tfrrs.org/results/70818/4537900/OSU_High_Performance_Meet/Long-Jump,TFRRS all_performances
237,"Grebo, Shana",Oregon,Big Ten,100H,2022,FR-1,,,13.51,seconds,Desert Heat Classic 2022,2022-04-30,,,0.4,Outdoor,https://www.tfrrs.org/results/71098/4538648/Desert_Heat_Classic_2022/100-Hurdles,TFRRS all_performances
238,"Webster, Alexandra",Oregon,Big Ten,100H,2022,SO-2,,,13.43,seconds,Desert Heat Classic 2022,2022-04-30,,,-0.6,Outdoor,https://www.tfrrs.org/results/71098/4538648/Desert_Heat_Classic_2022/100-Hurdles,TFRRS all_performances
239,"Grebo, Shana",Oregon,Big Ten,400H,2022,FR-1,,,57.20,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538654/Desert_Heat_Classic_2022/400-Hurdles,TFRRS all_performances
240,"Webster, Alexandra",Oregon,Big Ten,400H,2022,SO-2,,,1:01.28,seconds,Desert Heat Classic 2022,2022-04-30,,,,Outdoor,https://www.tfrrs.org/results/71098/4538654/Desert_Heat_Classic_2022/400-Hurdles,TFRRS all_performances
241,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.28,m,Oregon Twilight,2022-05-06,,,2.0,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
242,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.36,m,Oregon Twilight,2022-05-06,,,0.2,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
243,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.50,m,Oregon Twilight,2022-05-06,,,1.6,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
244,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.54,m,Oregon Twilight,2022-05-06,,,-0.2,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
245,"Kiefer, Meagan",Oregon,Big Ten,Long Jump,2022,SO-2,,,4.77,m,Oregon Twilight,2022-05-06,,,0.5,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
246,"Kiefer, Meagan",Oregon,Big Ten,Long Jump,2022,SO-2,,,4.80,m,Oregon Twilight,2022-05-06,,,1.4,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
247,"Kiefer, Meagan",Oregon,Big Ten,Long Jump,2022,SO-2,,,4.92,m,Oregon Twilight,2022-05-06,,,+0.0,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
248,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.29,m,Oregon Twilight,2022-05-06,,,-0.4,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
249,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.39,m,Oregon Twilight,2022-05-06,,,-0.5,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
250,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.44,m,Oregon Twilight,2022-05-06,,,+0.0,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
251,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.50,m,Oregon Twilight,2022-05-06,,,1.1,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
252,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.66,m,Oregon Twilight,2022-05-06,,,1.6,Outdoor,https://www.tfrrs.org/results/73108/4547274/Oregon_Twilight/Long-Jump,TFRRS all_performances
253,"Chocek, Taylor",Oregon,Big Ten,100H,2022,SO-2,,,14.04,seconds,Pac-12 Track & Field Championships,2022-05-13,,,0.6,Outdoor,https://www.tfrrs.org/results/74310/4560212/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
254,"Webster, Alexandra",Oregon,Big Ten,100H,2022,SO-2,,,13.04,seconds,Pac-12 Track & Field Championships,2022-05-13,,,1.2,Outdoor,https://www.tfrrs.org/results/74310/4560220/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
255,"Webster, Alexandra",Oregon,Big Ten,100H,2022,SO-2,,,13.20,seconds,Pac-12 Track & Field Championships,2022-05-13,,,0.3,Outdoor,https://www.tfrrs.org/results/74310/4560220/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
256,"Webster, Alexandra",Oregon,Big Ten,400H,2022,SO-2,,,56.47,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560202/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
257,"Webster, Alexandra",Oregon,Big Ten,400H,2022,SO-2,,,58.89,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560202/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
258,"Clayton, Ella",Oregon,Big Ten,400m,2022,FR-1,,,52.04,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560238/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
259,"Clayton, Ella",Oregon,Big Ten,400m,2022,FR-1,,,53.09,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560238/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
260,"Wright, Katriina",Oregon,Big Ten,400m,2022,FR-1,,,52.60,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560238/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
261,"Wright, Katriina",Oregon,Big Ten,400m,2022,FR-1,,,53.66,seconds,Pac-12 Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/74310/4560238/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
262,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.26,m,Pac-12 Track & Field Championships,2022-05-13,,,-0.3,Outdoor,https://www.tfrrs.org/results/74310/4560216/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
263,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.61,m,Pac-12 Track & Field Championships,2022-05-13,,,-0.1,Outdoor,https://www.tfrrs.org/results/74310/4560216/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
264,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.70,m,Pac-12 Track & Field Championships,2022-05-13,,,0.4,Outdoor,https://www.tfrrs.org/results/74310/4560216/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
265,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2022,SO-2,,,6.14,m,Pac-12 Track & Field Championships,2022-05-13,,,0.4,Outdoor,https://www.tfrrs.org/results/74310/4560187/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
266,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2022,SO-2,,,6.24,m,Pac-12 Track & Field Championships,2022-05-13,,,0.6,Outdoor,https://www.tfrrs.org/results/74310/4560187/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
267,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2022,SO-2,,,6.36,m,Pac-12 Track & Field Championships,2022-05-13,,,1.4,Outdoor,https://www.tfrrs.org/results/74310/4560187/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
268,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2022,SO-2,,,6.41,m,Pac-12 Track & Field Championships,2022-05-13,,,0.4,Outdoor,https://www.tfrrs.org/results/74310/4560187/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
269,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.82,m,Pac-12 Track & Field Championships,2022-05-13,,,0.7,Outdoor,https://www.tfrrs.org/results/74310/4560187/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
270,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,6.06,m,Pac-12 Track & Field Championships,2022-05-13,,,-0.1,Outdoor,https://www.tfrrs.org/results/74310/4560187/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
271,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,6.24,m,Pac-12 Track & Field Championships,2022-05-13,,,0.3,Outdoor,https://www.tfrrs.org/results/74310/4560187/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
272,"Webster, Alexandra",Oregon,Big Ten,100H,2022,SO-2,,,13.12,seconds,NCAA West Preliminary Round,2022-05-25,,,-0.4,Outdoor,https://www.tfrrs.org/results/75211/4565980/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
273,"Webster, Alexandra",Oregon,Big Ten,400H,2022,SO-2,,,57.41,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565966/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
274,"Webster, Alexandra",Oregon,Big Ten,400H,2022,SO-2,,,58.02,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565966/NCAA_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
275,"Clayton, Ella",Oregon,Big Ten,400m,2022,FR-1,,,52.87,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565979/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
276,"Clayton, Ella",Oregon,Big Ten,400m,2022,FR-1,,,53.03,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565979/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
277,"Wright, Katriina",Oregon,Big Ten,400m,2022,FR-1,,,53.12,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565979/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
278,"Wright, Katriina",Oregon,Big Ten,400m,2022,FR-1,,,53.22,seconds,NCAA West Preliminary Round,2022-05-25,,,,Outdoor,https://www.tfrrs.org/results/75211/4565979/NCAA_West_Preliminary_Round/400-Meters,TFRRS all_performances
279,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.90,m,NCAA West Preliminary Round,2022-05-25,,,-0.4,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
280,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,6.15,m,NCAA West Preliminary Round,2022-05-25,,,0.1,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
281,"Webster, Alexandra",Oregon,Big Ten,400H,2022,SO-2,,,57.25,seconds,NCAA Division I Outdoor Track & Field Championships,2022-06-08,,,,Outdoor,https://www.tfrrs.org/results/75224/4567498/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
282,"Smith, Jalaysiya",USC,Big Ten,100H,2022,FR-1,,,13.96,seconds,Beach Opener 2022,2022-03-04,,,-1.0,Outdoor,https://www.tfrrs.org/results/71028/4405885/Beach_Opener_2022/100-Hurdles,TFRRS all_performances
283,"Bernard-Joseph, Breanna",USC,Big Ten,400H,2022,SR-4,,,1:00.65,seconds,Beach Opener 2022,2022-03-04,,,,Outdoor,https://www.tfrrs.org/results/71028/4405908/Beach_Opener_2022/400-Hurdles,TFRRS all_performances
284,"Simmons, Maci",USC,Big Ten,400H,2022,FR-1,,,1:00.89,seconds,Beach Opener 2022,2022-03-04,,,,Outdoor,https://www.tfrrs.org/results/71028/4405908/Beach_Opener_2022/400-Hurdles,TFRRS all_performances
285,"Brown, Janiah",USC,Big Ten,400m,2022,SO-2,,,56.54,seconds,Beach Opener 2022,2022-03-04,,,,Outdoor,https://www.tfrrs.org/results/71028/4405939/Beach_Opener_2022/400-Meters,TFRRS all_performances
286,"Russell, Jemima",USC,Big Ten,400m,2022,SR-4,,,59.32,seconds,Beach Opener 2022,2022-03-04,,,,Outdoor,https://www.tfrrs.org/results/71028/4405939/Beach_Opener_2022/400-Meters,TFRRS all_performances
287,"Smith, Jalaysiya",USC,Big Ten,100H,2022,FR-1,,,13.25,seconds,Trojan Invite,2022-03-18,,,0.7,Outdoor,https://www.tfrrs.org/results/72420/4425996/Trojan_Invite/100-Hurdles,TFRRS all_performances
288,"Bernard-Joseph, Breanna",USC,Big Ten,400H,2022,SR-4,,,1:00.11,seconds,Trojan Invite,2022-03-18,,,,Outdoor,https://www.tfrrs.org/results/72420/4425973/Trojan_Invite/400-Hurdles,TFRRS all_performances
289,"Simmons, Maci",USC,Big Ten,400H,2022,FR-1,,,1:00.48,seconds,Trojan Invite,2022-03-18,,,,Outdoor,https://www.tfrrs.org/results/72420/4425973/Trojan_Invite/400-Hurdles,TFRRS all_performances
290,"Brewer, Alyssa",USC,Big Ten,400m,2022,SR-4,,,57.44,seconds,Trojan Invite,2022-03-18,,,,Outdoor,https://www.tfrrs.org/results/72420/4425965/Trojan_Invite/400-Meters,TFRRS all_performances
291,"Lear, Bailey",USC,Big Ten,400m,2022,SR-4,,,52.95,seconds,Trojan Invite,2022-03-18,,,,Outdoor,https://www.tfrrs.org/results/72420/4425965/Trojan_Invite/400-Meters,TFRRS all_performances
292,"Jones, Jasmine",USC,Big Ten,100H,2022,SO-2,,,13.01,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,0.9,Outdoor,https://www.tfrrs.org/results/72503/4440637/2022_94th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
293,"Smith, Jalaysiya",USC,Big Ten,100H,2022,FR-1,,,13.50,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,1.5,Outdoor,https://www.tfrrs.org/results/72503/4440616/2022_94th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
294,"Simmons, Maci",USC,Big Ten,400H,2022,FR-1,,,1:00.23,seconds,2022 94th Clyde Littlefield Texas Relays,2022-03-23,,,,Outdoor,https://www.tfrrs.org/results/72503/4440736/2022_94th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
295,"Brown, Janiah",USC,Big Ten,400m,2022,SO-2,,,56.06,seconds,Stanford Invitational,2022-04-01,,,,Outdoor,https://www.tfrrs.org/results/71984/4464260/Stanford_Invitational/400-Meters,TFRRS all_performances
296,"Bernard-Joseph, Breanna",USC,Big Ten,100H,2022,SR-4,,,14.28,seconds,2022 UCSD Triton Invitational (College/University),2022-04-08,,,0.1,Outdoor,https://www.tfrrs.org/results/72372/4485886/2022_UCSD_Triton_Invitational_College_University/100-Hurdles,TFRRS all_performances
297,"Jones, Jasmine",USC,Big Ten,100H,2022,SO-2,,,13.30,seconds,2022 UCSD Triton Invitational (College/University),2022-04-08,,,0.1,Outdoor,https://www.tfrrs.org/results/72372/4485886/2022_UCSD_Triton_Invitational_College_University/100-Hurdles,TFRRS all_performances
298,"Simmons, Maci",USC,Big Ten,100H,2022,FR-1,,,14.73,seconds,2022 UCSD Triton Invitational (College/University),2022-04-08,,,0.1,Outdoor,https://www.tfrrs.org/results/72372/4485886/2022_UCSD_Triton_Invitational_College_University/100-Hurdles,TFRRS all_performances
299,"Smith, Jalaysiya",USC,Big Ten,100H,2022,FR-1,,,13.46,seconds,2022 UCSD Triton Invitational (College/University),2022-04-08,,,0.1,Outdoor,https://www.tfrrs.org/results/72372/4485886/2022_UCSD_Triton_Invitational_College_University/100-Hurdles,TFRRS all_performances
300,"Bernard-Joseph, Breanna",USC,Big Ten,400m,2022,SR-4,,,54.72,seconds,2022 UCSD Triton Invitational (College/University),2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/72372/4485914/2022_UCSD_Triton_Invitational_College_University/400-Meters,TFRRS all_performances
301,"Lear, Bailey",USC,Big Ten,400m,2022,SR-4,,,53.39,seconds,2022 UCSD Triton Invitational (College/University),2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/72372/4485914/2022_UCSD_Triton_Invitational_College_University/400-Meters,TFRRS all_performances
302,"Serville, Rae-Anne",USC,Big Ten,400m,2022,JR-3,,,54.66,seconds,2022 UCSD Triton Invitational (College/University),2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/72372/4485914/2022_UCSD_Triton_Invitational_College_University/400-Meters,TFRRS all_performances
303,"Simmons, Maci",USC,Big Ten,400m,2022,FR-1,,,57.98,seconds,2022 UCSD Triton Invitational (College/University),2022-04-08,,,,Outdoor,https://www.tfrrs.org/results/72372/4485914/2022_UCSD_Triton_Invitational_College_University/400-Meters,TFRRS all_performances
304,"Jones, Jasmine",USC,Big Ten,100H,2022,SO-2,,,12.98,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,0.7,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
305,"Jones, Jasmine",USC,Big Ten,100H,2022,SO-2,,,13.14,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,-2.6,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
306,"Smith, Jalaysiya",USC,Big Ten,100H,2022,FR-1,,,13.39,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,-2.6,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
307,"Smith, Jalaysiya",USC,Big Ten,100H,2022,FR-1,,,13.44,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,0.5,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
308,"Bernard-Joseph, Breanna",USC,Big Ten,400H,2022,SR-4,,,58.53,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72999/4504256/62nd_Annual_Mt_SAC_Relays_Collegiate/400-Hurdles,TFRRS all_performances
309,"Simmons, Maci",USC,Big Ten,400H,2022,FR-1,,,59.67,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72999/4504256/62nd_Annual_Mt_SAC_Relays_Collegiate/400-Hurdles,TFRRS all_performances
310,"Ford, Jan'Taijah",USC,Big Ten,400m,2022,JR-3,,,52.03,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72999/4504198/62nd_Annual_Mt_SAC_Relays_Collegiate/400-Meters,TFRRS all_performances
311,"Lear, Bailey",USC,Big Ten,400m,2022,SR-4,,,52.51,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72999/4504198/62nd_Annual_Mt_SAC_Relays_Collegiate/400-Meters,TFRRS all_performances
312,"Bernard-Joseph, Breanna",USC,Big Ten,100H,2022,SR-4,,,13.81,seconds,Chris Rinne Twilight,2022-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/73504/4515219/Chris_Rinne_Twilight/100-Hurdles,TFRRS all_performances
313,"Simmons, Maci",USC,Big Ten,100H,2022,FR-1,,,14.59,seconds,Chris Rinne Twilight,2022-04-22,,,0.4,Outdoor,https://www.tfrrs.org/results/73504/4515219/Chris_Rinne_Twilight/100-Hurdles,TFRRS all_performances
314,"Smith, Jalaysiya",USC,Big Ten,100H,2022,FR-1,,,13.31,seconds,Chris Rinne Twilight,2022-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/73504/4515219/Chris_Rinne_Twilight/100-Hurdles,TFRRS all_performances
315,"Brown, Janiah",USC,Big Ten,400m,2022,SO-2,,,56.89,seconds,Chris Rinne Twilight,2022-04-22,,,,Outdoor,https://www.tfrrs.org/results/73504/4515186/Chris_Rinne_Twilight/400-Meters,TFRRS all_performances
316,"Lear, Bailey",USC,Big Ten,400m,2022,SR-4,,,53.82,seconds,Chris Rinne Twilight,2022-04-22,,,,Outdoor,https://www.tfrrs.org/results/73504/4515186/Chris_Rinne_Twilight/400-Meters,TFRRS all_performances
317,"Russell, Jemima",USC,Big Ten,400m,2022,SR-4,,,58.59,seconds,Chris Rinne Twilight,2022-04-22,,,,Outdoor,https://www.tfrrs.org/results/73504/4515186/Chris_Rinne_Twilight/400-Meters,TFRRS all_performances
318,"Bernard-Joseph, Breanna",USC,Big Ten,100H,2022,SR-4,,,14.01,seconds,USC vs. UCLA,2022-04-30,,,+0.0,Outdoor,https://www.tfrrs.org/results/73574/4539737/USC_vs_UCLA_/100-Hurdles,TFRRS all_performances
