index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
211,"Middleton, Lindsey",BYU,Big 12,400H,2025,SR-4,,,1:01.16,seconds,Big 12 Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92590/5661314/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
212,"Ellis- Dalley, Emily",BYU,Big 12,400m,2025,SR-4,,,54.58,seconds,Big 12 Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92590/5661303/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
213,"Oblad, Sami",BYU,Big 12,400m,2025,SR-4,,,51.87,seconds,Big 12 Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92590/5661303/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
214,"Oblad, Sami",BYU,Big 12,400m,2025,SR-4,,,52.91,seconds,Big 12 Outdoor Track & Field Championships,2025-05-15,,,,Outdoor,https://www.tfrrs.org/results/92590/5661303/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
215,"Bird, Cameron",BYU,Big 12,Long Jump,2025,JR-3,,,5.09,m,Big 12 Outdoor Track & Field Championships,2025-05-15,,,-2.1,Outdoor,https://www.tfrrs.org/results/92590/5661349/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
216,"Bird, Cameron",BYU,Big 12,Long Jump,2025,JR-3,,,5.11,m,Big 12 Outdoor Track & Field Championships,2025-05-15,,,-5.0,Outdoor,https://www.tfrrs.org/results/92590/5661349/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
217,"Bird, Cameron",BYU,Big 12,Long Jump,2025,JR-3,,,5.54,m,Big 12 Outdoor Track & Field Championships,2025-05-15,,,-3.6,Outdoor,https://www.tfrrs.org/results/92590/5661349/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
218,"Oblad, Sami",BYU,Big 12,400m,2025,SR-4,,,50.96,seconds,NCAA Division I West First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92621/5669916/NCAA_Division_I_West_First_Round/400-Meters,TFRRS all_performances
219,"Oblad, Sami",BYU,Big 12,400m,2025,SR-4,,,51.29,seconds,NCAA Division I West First Round,2025-05-28,,,,Outdoor,https://www.tfrrs.org/results/92621/5669916/NCAA_Division_I_West_First_Round/400-Meters,TFRRS all_performances
220,"Oblad, Sami",BYU,Big 12,400m,2025,SR-4,,,51.20,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,,Outdoor,https://www.tfrrs.org/results/92668/5672540/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
221,"Oblad, Sami",BYU,Big 12,400m,2025,SR-4,,,51.57,seconds,NCAA Division I Outdoor Track & Field Championships,2025-06-11,,,,Outdoor,https://www.tfrrs.org/results/92668/5672540/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
222,"Braxton, Kaylah",Baylor,Big 12,100H,2025,FR-1,,,14.00,seconds,Clyde Hart Classic,2025-03-22,,,3.1,Outdoor,https://www.tfrrs.org/results/88269/5464178/Clyde_Hart_Classic/100-Hurdles,TFRRS all_performances
223,"Todorovich, Logan",Baylor,Big 12,100H,2025,FR-1,,,14.63,seconds,Clyde Hart Classic,2025-03-22,,,3.9,Outdoor,https://www.tfrrs.org/results/88269/5464178/Clyde_Hart_Classic/100-Hurdles,TFRRS all_performances
224,"Wesseh, Kiara",Baylor,Big 12,100H,2025,FR-1,,,14.79,seconds,Clyde Hart Classic,2025-03-22,,,0.5,Outdoor,https://www.tfrrs.org/results/88269/5464178/Clyde_Hart_Classic/100-Hurdles,TFRRS all_performances
225,"Scott, Allie",Baylor,Big 12,400H,2025,JR-3,,,1:03.92,seconds,Clyde Hart Classic,2025-03-22,,,,Outdoor,https://www.tfrrs.org/results/88269/5464155/Clyde_Hart_Classic/400-Hurdles,TFRRS all_performances
226,"Williamson, Audrey",Baylor,Big 12,400H,2025,SR-4,,,1:05.69,seconds,Clyde Hart Classic,2025-03-22,,,,Outdoor,https://www.tfrrs.org/results/88269/5464155/Clyde_Hart_Classic/400-Hurdles,TFRRS all_performances
227,"Ayers, Mariah",Baylor,Big 12,400m,2025,SR-4,,,56.87,seconds,Clyde Hart Classic,2025-03-22,,,,Outdoor,https://www.tfrrs.org/results/88269/5464185/Clyde_Hart_Classic/400-Meters,TFRRS all_performances
228,"Benton, Lucy",Baylor,Big 12,400m,2025,FR-1,,,1:01.53,seconds,Clyde Hart Classic,2025-03-22,,,,Outdoor,https://www.tfrrs.org/results/88269/5464185/Clyde_Hart_Classic/400-Meters,TFRRS all_performances
229,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.11,m,Clyde Hart Classic,2025-03-22,,,2.1,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
230,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.34,m,Clyde Hart Classic,2025-03-22,,,4.8,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
231,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.42,m,Clyde Hart Classic,2025-03-22,,,2.7,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
232,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.50,m,Clyde Hart Classic,2025-03-22,,,5.1,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
233,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.51,m,Clyde Hart Classic,2025-03-22,,,3.6,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
234,"Feely, Shaye",Baylor,Big 12,Long Jump,2025,FR-1,,,4.93,m,Clyde Hart Classic,2025-03-22,,,2.0,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
235,"Feely, Shaye",Baylor,Big 12,Long Jump,2025,FR-1,,,5.01,m,Clyde Hart Classic,2025-03-22,,,4.0,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
236,"Hanner, Annemarie",Baylor,Big 12,Long Jump,2025,FR-1,,,4.46,m,Clyde Hart Classic,2025-03-22,,,2.1,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
237,"Hanner, Annemarie",Baylor,Big 12,Long Jump,2025,FR-1,,,4.51,m,Clyde Hart Classic,2025-03-22,,,0.2,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
238,"Hanner, Annemarie",Baylor,Big 12,Long Jump,2025,FR-1,,,4.65,m,Clyde Hart Classic,2025-03-22,,,1.7,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
239,"Wells, Joy",Baylor,Big 12,Long Jump,2025,JR-3,,,4.87,m,Clyde Hart Classic,2025-03-22,,,2.5,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
240,"Wells, Joy",Baylor,Big 12,Long Jump,2025,JR-3,,,4.99,m,Clyde Hart Classic,2025-03-22,,,3.5,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
241,"Wells, Joy",Baylor,Big 12,Long Jump,2025,JR-3,,,5.02,m,Clyde Hart Classic,2025-03-22,,,2.7,Outdoor,https://www.tfrrs.org/results/88269/5464171/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
242,"Feely, Shaye",Baylor,Big 12,100H,2025,FR-1,,,15.48,seconds,Bobcat Invitational 2025,2025-03-27,,,0.5,Outdoor,https://www.tfrrs.org/results/87679/5486164/_Bobcat_Invitational_2025/100-Hurdles,TFRRS all_performances
243,"Wesseh, Kiara",Baylor,Big 12,100H,2025,FR-1,,,15.30,seconds,Bobcat Invitational 2025,2025-03-27,,,2.3,Outdoor,https://www.tfrrs.org/results/87679/5486164/_Bobcat_Invitational_2025/100-Hurdles,TFRRS all_performances
244,"Braxton, Kaylah",Baylor,Big 12,100H,2025,FR-1,,,14.26,seconds,LSU Battle on the Bayou,2025-03-28,,,0.6,Outdoor,https://www.tfrrs.org/results/89962/5486949/LSU_Battle_on_the_Bayou/100-Hurdles,TFRRS all_performances
245,"Gryne, Jasmine",Baylor,Big 12,400H,2025,SR-4,,,58.39,seconds,LSU Battle on the Bayou,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/89962/5486977/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
246,"Lucero, Serafima",Baylor,Big 12,400H,2025,SO-2,,,58.13,seconds,LSU Battle on the Bayou,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/89962/5486977/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
247,"Gryne, Jasmine",Baylor,Big 12,400m,2025,SR-4,,,56.63,seconds,LSU Battle on the Bayou,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/89962/5486974/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
248,"Kinchen, Aaryona",Baylor,Big 12,400m,2025,FR-1,,,54.62,seconds,LSU Battle on the Bayou,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/89962/5486974/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
249,"Mathew, Sameena",Baylor,Big 12,400m,2025,FR-1,,,55.24,seconds,LSU Battle on the Bayou,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/89962/5486974/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
250,"Sergeant, Summer",Baylor,Big 12,400m,2025,SR-4,,,54.35,seconds,LSU Battle on the Bayou,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/89962/5486974/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
251,"Copeland, Isabella",Baylor,Big 12,Long Jump,2025,SO-2,,,5.44,m,LSU Battle on the Bayou,2025-03-28,,,6.9,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
252,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,5.84,m,LSU Battle on the Bayou,2025-03-28,,,0.6,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
253,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.00,m,LSU Battle on the Bayou,2025-03-28,,,1.2,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
254,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.12,m,LSU Battle on the Bayou,2025-03-28,,,2.6,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
255,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.38,m,LSU Battle on the Bayou,2025-03-28,,,3.1,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
256,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.57,m,LSU Battle on the Bayou,2025-03-28,,,2.3,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
257,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,4.56,m,LSU Battle on the Bayou,2025-03-28,,,1.8,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
258,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,5.68,m,LSU Battle on the Bayou,2025-03-28,,,2.1,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
259,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,5.83,m,LSU Battle on the Bayou,2025-03-28,,,3.1,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
260,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,5.84,m,LSU Battle on the Bayou,2025-03-28,,,0.3,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
261,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,5.85,m,LSU Battle on the Bayou,2025-03-28,,,2.6,Outdoor,https://www.tfrrs.org/results/89962/5486955/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
262,"Braxton, Kaylah",Baylor,Big 12,100H,2025,FR-1,,,14.33,seconds,Florida Relays,2025-04-04,,,3.6,Outdoor,https://www.tfrrs.org/results/91170/5650455/Florida_Relays/100-Hurdles,TFRRS all_performances
263,"Gryne, Jasmine",Baylor,Big 12,400H,2025,SR-4,,,59.21,seconds,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650470/Florida_Relays/400-Hurdles,TFRRS all_performances
264,"Lucero, Serafima",Baylor,Big 12,400H,2025,SO-2,,,57.67,seconds,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650470/Florida_Relays/400-Hurdles,TFRRS all_performances
265,"Gryne, Jasmine",Baylor,Big 12,400m,2025,SR-4,,,55.62,seconds,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650395/Florida_Relays/400-Meters,TFRRS all_performances
266,"Kinchen, Aaryona",Baylor,Big 12,400m,2025,FR-1,,,54.58,seconds,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650395/Florida_Relays/400-Meters,TFRRS all_performances
267,"Mathew, Sameena",Baylor,Big 12,400m,2025,FR-1,,,55.55,seconds,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650395/Florida_Relays/400-Meters,TFRRS all_performances
268,"Sergeant, Summer",Baylor,Big 12,400m,2025,SR-4,,,55.34,seconds,Florida Relays,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/91170/5650395/Florida_Relays/400-Meters,TFRRS all_performances
269,"Brown, Alexis",Baylor,Big 12,Long Jump,2025,SR-4,,,6.58,m,Florida Relays,2025-04-04,,,+0.0,Outdoor,https://www.tfrrs.org/results/91170/5650424/Florida_Relays/Long-Jump,TFRRS all_performances
270,"Brown, Alexis",Baylor,Big 12,Long Jump,2025,SR-4,,,7.00,m,Florida Relays,2025-04-04,,,2.8,Outdoor,https://www.tfrrs.org/results/91170/5650424/Florida_Relays/Long-Jump,TFRRS all_performances
271,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,5.90,m,Florida Relays,2025-04-04,,,0.6,Outdoor,https://www.tfrrs.org/results/91170/5650424/Florida_Relays/Long-Jump,TFRRS all_performances
272,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.12,m,Florida Relays,2025-04-04,,,0.2,Outdoor,https://www.tfrrs.org/results/91170/5650424/Florida_Relays/Long-Jump,TFRRS all_performances
273,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.14,m,Florida Relays,2025-04-04,,,-1.0,Outdoor,https://www.tfrrs.org/results/91170/5650424/Florida_Relays/Long-Jump,TFRRS all_performances
274,"De Gannes, Janae",Baylor,Big 12,Long Jump,2025,FR-1,,,6.24,m,Florida Relays,2025-04-04,,,2.8,Outdoor,https://www.tfrrs.org/results/91170/5650424/Florida_Relays/Long-Jump,TFRRS all_performances
275,"Feely, Shaye",Baylor,Big 12,100H,2025,FR-1,,,14.97,seconds,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,3.2,Outdoor,https://www.tfrrs.org/results/87412/5554295/2025_Texas_AM_44_Farms_Team_Invitational/100-Hurdles,TFRRS all_performances
276,"Todorovich, Logan",Baylor,Big 12,100H,2025,FR-1,,,14.65,seconds,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,1.0,Outdoor,https://www.tfrrs.org/results/87412/5554295/2025_Texas_AM_44_Farms_Team_Invitational/100-Hurdles,TFRRS all_performances
277,"Wesseh, Kiara",Baylor,Big 12,100H,2025,FR-1,,,14.96,seconds,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,2.3,Outdoor,https://www.tfrrs.org/results/87412/5554295/2025_Texas_AM_44_Farms_Team_Invitational/100-Hurdles,TFRRS all_performances
278,"Scott, Allie",Baylor,Big 12,400H,2025,JR-3,,,1:04.41,seconds,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,,Outdoor,https://www.tfrrs.org/results/87412/5537759/2025_Texas_AM_44_Farms_Team_Invitational/400-Hurdles,TFRRS all_performances
279,"Williamson, Audrey",Baylor,Big 12,400H,2025,SR-4,,,1:05.11,seconds,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,,Outdoor,https://www.tfrrs.org/results/87412/5537759/2025_Texas_AM_44_Farms_Team_Invitational/400-Hurdles,TFRRS all_performances
280,"Feely, Shaye",Baylor,Big 12,Long Jump,2025,FR-1,,,5.04,m,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,2.0,Outdoor,https://www.tfrrs.org/results/87412/5554299/2025_Texas_AM_44_Farms_Team_Invitational/Long-Jump,TFRRS all_performances
281,"Feely, Shaye",Baylor,Big 12,Long Jump,2025,FR-1,,,5.17,m,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,1.7,Outdoor,https://www.tfrrs.org/results/87412/5554299/2025_Texas_AM_44_Farms_Team_Invitational/Long-Jump,TFRRS all_performances
282,"Feely, Shaye",Baylor,Big 12,Long Jump,2025,FR-1,,,5.30,m,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,2.5,Outdoor,https://www.tfrrs.org/results/87412/5554299/2025_Texas_AM_44_Farms_Team_Invitational/Long-Jump,TFRRS all_performances
283,"Todorovich, Logan",Baylor,Big 12,Long Jump,2025,FR-1,,,5.78,m,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,1.1,Outdoor,https://www.tfrrs.org/results/87412/5554299/2025_Texas_AM_44_Farms_Team_Invitational/Long-Jump,TFRRS all_performances
284,"Todorovich, Logan",Baylor,Big 12,Long Jump,2025,FR-1,,,6.06,m,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,2.4,Outdoor,https://www.tfrrs.org/results/87412/5554299/2025_Texas_AM_44_Farms_Team_Invitational/Long-Jump,TFRRS all_performances
285,"Todorovich, Logan",Baylor,Big 12,Long Jump,2025,FR-1,,,6.15,m,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,2.5,Outdoor,https://www.tfrrs.org/results/87412/5554299/2025_Texas_AM_44_Farms_Team_Invitational/Long-Jump,TFRRS all_performances
286,"Wesseh, Kiara",Baylor,Big 12,Long Jump,2025,FR-1,,,5.17,m,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,2.2,Outdoor,https://www.tfrrs.org/results/87412/5554299/2025_Texas_AM_44_Farms_Team_Invitational/Long-Jump,TFRRS all_performances
287,"Wesseh, Kiara",Baylor,Big 12,Long Jump,2025,FR-1,,,5.31,m,2025 Texas A&M 44 Farms Team Invitational,2025-04-11,,,1.2,Outdoor,https://www.tfrrs.org/results/87412/5554299/2025_Texas_AM_44_Farms_Team_Invitational/Long-Jump,TFRRS all_performances
288,"Gryne, Jasmine",Baylor,Big 12,400H,2025,SR-4,,,57.24,seconds,Michael Johnson Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/88270/5572631/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
289,"Scott, Allie",Baylor,Big 12,400H,2025,JR-3,,,1:03.68,seconds,Michael Johnson Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/88270/5572631/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
290,"Taylor, Calisha",Baylor,Big 12,400H,2025,SR-4,,,56.44,seconds,Michael Johnson Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/88270/5572631/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
291,"Williamson, Audrey",Baylor,Big 12,400H,2025,SR-4,,,1:05.78,seconds,Michael Johnson Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/88270/5572631/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
292,"Ayers, Mariah",Baylor,Big 12,400m,2025,SR-4,,,54.36,seconds,Michael Johnson Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/88270/5572638/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
293,"Kinchen, Aaryona",Baylor,Big 12,400m,2025,FR-1,,,55.37,seconds,Michael Johnson Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/88270/5572638/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
294,"Mathew, Sameena",Baylor,Big 12,400m,2025,FR-1,,,57.23,seconds,Michael Johnson Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/88270/5572638/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
295,"Sergeant, Summer",Baylor,Big 12,400m,2025,SR-4,,,54.42,seconds,Michael Johnson Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/88270/5572638/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
296,"Brown, Alexis",Baylor,Big 12,Long Jump,2025,SR-4,,,6.73,m,Michael Johnson Invitational,2025-04-18,,,2.4,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
297,"Brown, Alexis",Baylor,Big 12,Long Jump,2025,SR-4,,,6.89,m,Michael Johnson Invitational,2025-04-18,,,2.8,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
298,"Brown, Alexis",Baylor,Big 12,Long Jump,2025,SR-4,,,6.90,m,Michael Johnson Invitational,2025-04-18,,,2.8,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
299,"Brown, Alexis",Baylor,Big 12,Long Jump,2025,SR-4,,,6.92,m,Michael Johnson Invitational,2025-04-18,,,2.4,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
300,"Hanner, Annemarie",Baylor,Big 12,Long Jump,2025,FR-1,,,4.68,m,Michael Johnson Invitational,2025-04-18,,,4.3,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
301,"Hanner, Annemarie",Baylor,Big 12,Long Jump,2025,FR-1,,,4.83,m,Michael Johnson Invitational,2025-04-18,,,4.2,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
302,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,5.47,m,Michael Johnson Invitational,2025-04-18,,,3.0,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
303,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,5.76,m,Michael Johnson Invitational,2025-04-18,,,5.4,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
304,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,5.86,m,Michael Johnson Invitational,2025-04-18,,,3.6,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
305,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,5.98,m,Michael Johnson Invitational,2025-04-18,,,3.0,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
306,"Webb, Iyanna",Baylor,Big 12,Long Jump,2025,FR-1,,,6.10,m,Michael Johnson Invitational,2025-04-18,,,4.6,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
307,"Wells, Joy",Baylor,Big 12,Long Jump,2025,JR-3,,,4.69,m,Michael Johnson Invitational,2025-04-18,,,2.4,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
308,"Wells, Joy",Baylor,Big 12,Long Jump,2025,JR-3,,,5.01,m,Michael Johnson Invitational,2025-04-18,,,3.5,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
309,"Wells, Joy",Baylor,Big 12,Long Jump,2025,JR-3,,,5.16,m,Michael Johnson Invitational,2025-04-18,,,3.6,Outdoor,https://www.tfrrs.org/results/88270/5572613/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
310,"Braxton, Kaylah",Baylor,Big 12,100H,2025,FR-1,,,14.74,seconds,UCF Knights Invite,2025-04-25,,,1.5,Outdoor,https://www.tfrrs.org/results/87082/5597489/UCF_Knights_Invite/100-Hurdles,TFRRS all_performances
311,"Todorovich, Logan",Baylor,Big 12,100H,2025,FR-1,,,14.66,seconds,UCF Knights Invite,2025-04-25,,,-0.3,Outdoor,https://www.tfrrs.org/results/87082/5597489/UCF_Knights_Invite/100-Hurdles,TFRRS all_performances
312,"Wesseh, Kiara",Baylor,Big 12,100H,2025,FR-1,,,15.05,seconds,UCF Knights Invite,2025-04-25,,,1.5,Outdoor,https://www.tfrrs.org/results/87082/5597489/UCF_Knights_Invite/100-Hurdles,TFRRS all_performances
313,"Gryne, Jasmine",Baylor,Big 12,400H,2025,SR-4,,,57.56,seconds,UCF Knights Invite,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/87082/5597475/UCF_Knights_Invite/400-Hurdles,TFRRS all_performances
314,"Ayers, Mariah",Baylor,Big 12,400m,2025,SR-4,,,57.05,seconds,UCF Knights Invite,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/87082/5597465/UCF_Knights_Invite/400-Meters,TFRRS all_performances
315,"Gryne, Jasmine",Baylor,Big 12,400m,2025,SR-4,,,55.20,seconds,UCF Knights Invite,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/87082/5597465/UCF_Knights_Invite/400-Meters,TFRRS all_performances
316,"Kelley, Tiriah",Baylor,Big 12,400m,2025,JR-3,,,54.02,seconds,UCF Knights Invite,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/87082/5597465/UCF_Knights_Invite/400-Meters,TFRRS all_performances
317,"Kinchen, Aaryona",Baylor,Big 12,400m,2025,FR-1,,,54.32,seconds,UCF Knights Invite,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/87082/5597465/UCF_Knights_Invite/400-Meters,TFRRS all_performances
318,"Mathew, Sameena",Baylor,Big 12,400m,2025,FR-1,,,54.88,seconds,UCF Knights Invite,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/87082/5597465/UCF_Knights_Invite/400-Meters,TFRRS all_performances
