athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,13.89,seconds,Weems Baskin Invitational,2017-03-25,Final,6.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,DNF,seconds,Florida Relays,2017-03-31,Final,,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,13.85,seconds,Spec Towns Invitational,2017-04-07,Final,3.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,13.82,seconds,Gamecock Invitational,2017-04-15,Final,11.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,DQ,seconds,Penn Relays,2017-04-28,Final,,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Taranisha Taylor,South Carolina,SEC,100H,2017,SR,,,14.32,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,16.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,56.93,seconds,Weems Baskin Invitational,2017-03-25,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,56.35,seconds,Florida Relays,2017-03-31,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,57.54,seconds,Penn Relays,2017-04-27,Final,3.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,57.28,seconds,SEC Outdoor Track & Field Championships,2017-05-11,Prelim,5.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,55.97,seconds,SEC Outdoor Track & Field Championships,2017-05-13,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,59.50,seconds,NCAA Division I East Preliminary Round,2017-05-25,First Round,18.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Tyler Brockington,South Carolina,SEC,400H,2017,R-SR,,,1:01.90,seconds,NCAA Division I East Preliminary Round,2017-05-26,Quarterfinal,24.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,1:00.36,seconds,Hurricane Invitational,2017-03-18,Final,2.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,59.80,seconds,Weems Baskin Invitational,2017-03-25,Final,4.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,59.75,seconds,Florida Relays,2017-03-31,Final,11.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,1:01.32,seconds,Spec Towns Invitational,2017-04-08,Final,4.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,58.90,seconds,Gamecock Invitational,2017-04-15,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,59.26,seconds,USC Open,2017-04-22,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,58.97,seconds,Penn Relays,2017-04-27,Final,7.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kara Lyles,South Carolina,SEC,400H,2017,SO,,,1:00.29,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,11.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Natasha Dicks,South Carolina,SEC,Long Jump,2017,SR,,,5.93,meters,Spec Towns Invitational,2017-04-07,Final,4.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.46,meters,Weems Baskin Invitational,2017-03-24,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.32,meters,Florida Relays,2017-03-31,Final,2.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.72,meters,Spec Towns Invitational,2017-04-07,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.37,meters,USC Open,2017-04-22,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.31,meters,Penn Relays,2017-04-27,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.69,meters,SEC Outdoor Track & Field Championships,2017-05-12,Final,3.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.41,meters,NCAA Division I East Preliminary Round,2017-05-25,Preliminary,8.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,Long Jump,2017,JR,,,6.45,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Final,6.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,5.28,meters,Hurricane Invitational,2017-03-18,Final,11.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,6.02,meters,Weems Baskin Invitational,2017-03-24,Final,5.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,5.11,meters,Spec Towns Invitational,2017-04-07,Final,10.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,5.57,meters,Gamecock Invitational,2017-04-15,Final,6.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makyla Stanley,South Carolina,SEC,Long Jump,2017,SO,,,5.64,meters,USC Open,2017-04-22,Final,2.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Jasmine Camacho-Quinn,Kentucky,SEC,100H,2017,SO,,,12.69,seconds,Florida Relays,2017-03-31,Final,2.0,2.0,Outdoor,https://tf.tfrrs.org/athletes/5602993/Kentucky/Jasmine_Camacho-Quinn.html,Verified 2017 outdoor result; audited against available season/athlete sources
Jasmine Camacho-Quinn,Kentucky,SEC,100H,2017,SO,,,12.84,seconds,SEC Relays,2017-04-28,Final,1.0,1.8,Outdoor,https://tf.tfrrs.org/athletes/5602993/Kentucky/Jasmine_Camacho-Quinn.html,Verified 2017 outdoor result; audited against available season/athlete sources
Jasmine Camacho-Quinn,Kentucky,SEC,100H,2017,SO,,,12.94,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,,0.3,Outdoor,https://tf.tfrrs.org/athletes/5602993/Kentucky/Jasmine_Camacho-Quinn.html,Verified 2017 outdoor result; audited against available season/athlete sources
Jasmine Camacho-Quinn,Kentucky,SEC,100H,2017,SO,,,12.81,seconds,SEC Outdoor Track & Field Championships,2017-05-13,Final,1.0,1.0,Outdoor,https://tf.tfrrs.org/athletes/5602993/Kentucky/Jasmine_Camacho-Quinn.html,Verified 2017 outdoor result; audited against available season/athlete sources
Jasmine Camacho-Quinn,Kentucky,SEC,100H,2017,SO,,,12.79,seconds,NCAA Division I East Preliminary Round,2017-05-25,First Round,,0.2,Outdoor,https://tf.tfrrs.org/athletes/5602993/Kentucky/Jasmine_Camacho-Quinn.html,Verified 2017 outdoor result; audited against available season/athlete sources
Jasmine Camacho-Quinn,Kentucky,SEC,100H,2017,SO,,,12.80,seconds,NCAA Division I East Preliminary Round,2017-05-27,Quarterfinal,,0.2,Outdoor,https://tf.tfrrs.org/athletes/5602993/Kentucky/Jasmine_Camacho-Quinn.html,Verified 2017 outdoor result; audited against available season/athlete sources
Jasmine Camacho-Quinn,Kentucky,SEC,100H,2017,SO,,,12.84,seconds,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Semifinal,,0.1,Outdoor,https://tf.tfrrs.org/athletes/5602993/Kentucky/Jasmine_Camacho-Quinn.html,Verified 2017 outdoor result; audited against available season/athlete sources
Jasmine Camacho-Quinn,Kentucky,SEC,100H,2017,SO,,,12.58,seconds,NCAA Division I Outdoor Track & Field Championships,2017-06-10,Final,,1.6,Outdoor,https://tf.tfrrs.org/athletes/5602993/Kentucky/Jasmine_Camacho-Quinn.html,Verified 2017 outdoor result; audited against available season/athlete sources
Jacklyn Howell,Kentucky,SEC,100H,2017,JR,,,13.52,seconds,Florida Relays,2017-03-31,Final,,2.0,Outdoor,https://www.tfrrs.org/athletes/5116165,Verified 2017 outdoor result; audited against available season/athlete sources
Jacklyn Howell,Kentucky,SEC,100H,2017,JR,,,13.20,seconds,Texas Invitational,2017-04-15,Final,,2.3,Outdoor,https://www.tfrrs.org/athletes/5116165,Verified 2017 outdoor result; audited against available season/athlete sources
Jacklyn Howell,Kentucky,SEC,100H,2017,JR,,,13.35,seconds,SEC Relays,2017-04-28,Final,3.0,1.8,Outdoor,https://www.tfrrs.org/athletes/5116165,Verified 2017 outdoor result; audited against available season/athlete sources
Jacklyn Howell,Kentucky,SEC,100H,2017,JR,,,13.18,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,,0.3,Outdoor,https://www.tfrrs.org/athletes/5116165,Verified 2017 outdoor result; audited against available season/athlete sources
Jacklyn Howell,Kentucky,SEC,100H,2017,JR,,,13.24,seconds,SEC Outdoor Track & Field Championships,2017-05-13,Final,4.0,1.0,Outdoor,https://www.tfrrs.org/athletes/5116165,Verified 2017 outdoor result; audited against available season/athlete sources
Jacklyn Howell,Kentucky,SEC,100H,2017,JR,,,13.00,seconds,NCAA Division I East Preliminary Round,2017-05-25,First Round,,1.7,Outdoor,https://www.tfrrs.org/athletes/5116165,Verified 2017 outdoor result; audited against available season/athlete sources
Jacklyn Howell,Kentucky,SEC,100H,2017,JR,,,13.17,seconds,NCAA Division I East Preliminary Round,2017-05-27,Quarterfinal,,0.2,Outdoor,https://www.tfrrs.org/athletes/5116165,Verified 2017 outdoor result; audited against available season/athlete sources
Kiah Seymour,Kentucky,SEC,100H,2017,SR,,,13.67,seconds,Baldy Castillo Invitational,2017-03-18,Final,4.0,1.0,Outdoor,https://tfrrs.org/athletes/5649579/Kentucky/Kiah_Seymour.html,Verified 2017 outdoor result; audited against available season/athlete sources
Kiah Seymour,Kentucky,SEC,100H,2017,SR,,,14.06,seconds,Florida Relays,2017-03-31,Final,45.0,2.7,Outdoor,https://tfrrs.org/athletes/5649579/Kentucky/Kiah_Seymour.html,Verified 2017 outdoor result; audited against available season/athlete sources
Kiah Seymour,Kentucky,SEC,400H,2017,SR,,,58.93,seconds,Florida Relays,2017-03-31,Final,9.0,,Outdoor,https://tfrrs.org/athletes/5649579/Kentucky/Kiah_Seymour.html,Verified 2017 outdoor result; audited against available season/athlete sources
Kiah Seymour,Kentucky,SEC,400H,2017,SR,,,56.67,seconds,Texas Invitational,2017-04-15,Final,1.0,,Outdoor,https://tfrrs.org/athletes/5649579/Kentucky/Kiah_Seymour.html,Verified 2017 outdoor result; audited against available season/athlete sources
Kiah Seymour,Kentucky,SEC,400H,2017,SR,,,58.95,seconds,SEC Relays,2017-04-28,Final,4.0,,Outdoor,https://tfrrs.org/athletes/5649579/Kentucky/Kiah_Seymour.html,Verified 2017 outdoor result; audited against available season/athlete sources
Kiah Seymour,Kentucky,SEC,400H,2017,SR,,,57.34,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,6.0,,Outdoor,https://tfrrs.org/athletes/5649579/Kentucky/Kiah_Seymour.html,Verified 2017 outdoor result; audited against available season/athlete sources
Kiah Seymour,Kentucky,SEC,400H,2017,SR,,,58.06,seconds,SEC Outdoor Track & Field Championships,2017-05-13,Final,3.0,,Outdoor,https://tfrrs.org/athletes/5649579/Kentucky/Kiah_Seymour.html,Verified 2017 outdoor result; audited against available season/athlete sources
Precious Hitchcock,Kentucky,SEC,400m,2017,SR,,,54.89,seconds,Florida Relays,2017-03-31,Final,9.0,,Outdoor,https://www.tfrrs.org/athletes/5602991/Kentucky/Precious_Hitchcock.html,Verified 2017 outdoor result; audited against available season/athlete sources
Precious Hitchcock,Kentucky,SEC,400m,2017,SR,,,55.08,seconds,Florida Relays,2017-03-31,Final,26.0,,Outdoor,https://www.tfrrs.org/athletes/5602991/Kentucky/Precious_Hitchcock.html,Verified 2017 outdoor result; audited against available season/athlete sources
Sha'Keela Saunders,Kentucky,SEC,Long Jump,2017,SR,,,6.57,meters,Texas Invitational,2017-04-15,Final,1.0,2.1,Outdoor,https://www.tfrrs.org/athletes/4177198/Kentucky/Sha%27Keela_Saunders.html,Verified 2017 outdoor result; audited against available season/athlete sources
Sha'Keela Saunders,Kentucky,SEC,Long Jump,2017,SR,,,6.79,meters,SEC Relays,2017-04-28,Final,2.0,1.2,Outdoor,https://www.tfrrs.org/athletes/4177198/Kentucky/Sha%27Keela_Saunders.html,Verified 2017 outdoor result; audited against available season/athlete sources
Sha'Keela Saunders,Kentucky,SEC,Long Jump,2017,SR,,,6.75,meters,SEC Outdoor Track & Field Championships,2017-05-12,Final,2.0,0.5,Outdoor,https://www.tfrrs.org/athletes/4177198/Kentucky/Sha%27Keela_Saunders.html,Verified 2017 outdoor result; audited against available season/athlete sources
Sha'Keela Saunders,Kentucky,SEC,Long Jump,2017,SR,,,6.62,meters,NCAA Division I East Preliminary Round,2017-05-25,Preliminary,3.0,1.1,Outdoor,https://www.tfrrs.org/athletes/4177198/Kentucky/Sha%27Keela_Saunders.html,Verified 2017 outdoor result; audited against available season/athlete sources
Sha'Keela Saunders,Kentucky,SEC,Long Jump,2017,SR,,,6.48,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Final,5.0,0.1,Outdoor,https://www.tfrrs.org/athletes/4177198/Kentucky/Sha%27Keela_Saunders.html,Verified 2017 outdoor result; audited against available season/athlete sources
Destiny Carter,Kentucky,SEC,Long Jump,2017,SR,,,6.55,meters,SEC Relays,2017-04-28,Final,3.0,0.7,Outdoor,https://www.tfrrs.org/athletes/5602986/Kentucky/Destiny_Carter.html,Verified 2017 outdoor result; audited against available season/athlete sources
Destiny Carter,Kentucky,SEC,Long Jump,2017,SR,,,FOUL,meters,SEC Outdoor Track & Field Championships,2017-05-12,Final,,,Outdoor,https://www.tfrrs.org/athletes/5602986/Kentucky/Destiny_Carter.html,Verified 2017 outdoor result; audited against available season/athlete sources
Destiny Carter,Kentucky,SEC,Long Jump,2017,SR,,,6.43,meters,NCAA Division I East Preliminary Round,2017-05-25,Preliminary,7.0,1.4,Outdoor,https://www.tfrrs.org/athletes/5602986/Kentucky/Destiny_Carter.html,Verified 2017 outdoor result; audited against available season/athlete sources
Destiny Carter,Kentucky,SEC,Long Jump,2017,SR,,,6.25,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Final,12.0,-1.3,Outdoor,https://www.tfrrs.org/athletes/5602986/Kentucky/Destiny_Carter.html,Verified 2017 outdoor result; audited against available season/athlete sources
Marie-Josee Ebwea-Excel,Kentucky,SEC,Long Jump,2017,JR,,,5.80,meters,Baldy Castillo Invitational,2017-03-18,Final,4.0,0.9,Outdoor,https://www.tfrrs.org/athletes/5602989/Kentucky/Marie-Josee_Ebwea-Excel.html,Verified 2017 outdoor result; audited against available season/athlete sources
Marie-Josee Ebwea-Excel,Kentucky,SEC,Long Jump,2017,JR,,,6.00,meters,Florida Relays,2017-03-31,Final,2.0,2.3,Outdoor,https://www.tfrrs.org/athletes/5602989/Kentucky/Marie-Josee_Ebwea-Excel.html,Verified 2017 outdoor result; audited against available season/athlete sources
Marie-Josee Ebwea-Excel,Kentucky,SEC,Long Jump,2017,JR,,,FOUL,meters,Texas Invitational,2017-04-15,Final,,,Outdoor,https://www.tfrrs.org/athletes/5602989/Kentucky/Marie-Josee_Ebwea-Excel.html,Verified 2017 outdoor result; audited against available season/athlete sources
