index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
209,"Wilde, Brinnlee",BYU,Big 12,100H,2024,FR-1,,,14.54,seconds,2024 BYU Robison Invitational,2024-04-25,,,1.3,Outdoor,https://www.tfrrs.org/results/84592/5242847/2024_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
210,"Bingham, Kathryn",BYU,Big 12,400H,2024,SR-4,,,1:02.27,seconds,2024 BYU Robison Invitational,2024-04-25,,,,Outdoor,https://www.tfrrs.org/results/84592/5242842/2024_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
211,"Broin, Erica",BYU,Big 12,400H,2024,SO-2,,,1:05.93,seconds,2024 BYU Robison Invitational,2024-04-25,,,,Outdoor,https://www.tfrrs.org/results/84592/5242842/2024_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
212,"Eaton , Madelyn",BYU,Big 12,400H,2024,JR-3,,,1:03.34,seconds,2024 BYU Robison Invitational,2024-04-25,,,,Outdoor,https://www.tfrrs.org/results/84592/5242842/2024_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
213,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,59.02,seconds,2024 BYU Robison Invitational,2024-04-25,,,,Outdoor,https://www.tfrrs.org/results/84592/5242842/2024_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
214,"Ellis- Dalley, Emily",BYU,Big 12,400m,2024,SO-2,,,55.78,seconds,2024 BYU Robison Invitational,2024-04-25,,,,Outdoor,https://www.tfrrs.org/results/84592/5242865/2024_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
215,"Oblad, Sami",BYU,Big 12,400m,2024,JR-3,,,53.26,seconds,2024 BYU Robison Invitational,2024-04-25,,,,Outdoor,https://www.tfrrs.org/results/84592/5242865/2024_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
216,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,4.88,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
217,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,5.37,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
218,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.30,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
219,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.44,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
220,"Eaton , Madelyn",BYU,Big 12,Long Jump,2024,JR-3,,,4.99,m,2024 BYU Robison Invitational,2024-04-25,,,0.8,Outdoor,https://www.tfrrs.org/results/84592/5242873/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
221,"Eaton , Madelyn",BYU,Big 12,Long Jump,2024,JR-3,,,5.08,m,2024 BYU Robison Invitational,2024-04-25,,,1.3,Outdoor,https://www.tfrrs.org/results/84592/5242873/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
222,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.53,m,2024 BYU Robison Invitational,2024-04-25,,,0.7,Outdoor,https://www.tfrrs.org/results/84592/5242873/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
223,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.67,m,2024 BYU Robison Invitational,2024-04-25,,,1.0,Outdoor,https://www.tfrrs.org/results/84592/5242873/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
224,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.85,m,2024 BYU Robison Invitational,2024-04-25,,,1.2,Outdoor,https://www.tfrrs.org/results/84592/5242873/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
225,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.87,m,2024 BYU Robison Invitational,2024-04-25,,,0.6,Outdoor,https://www.tfrrs.org/results/84592/5242873/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
226,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,6.03,m,2024 BYU Robison Invitational,2024-04-25,,,0.5,Outdoor,https://www.tfrrs.org/results/84592/5242873/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
227,"Taylor, Mayci",BYU,Big 12,Long Jump,2024,JR-3,,,4.89,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
228,"Taylor, Mayci",BYU,Big 12,Long Jump,2024,JR-3,,,4.92,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
229,"Taylor, Mayci",BYU,Big 12,Long Jump,2024,JR-3,,,4.94,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
230,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.87,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
231,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.95,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
232,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,5.26,m,2024 BYU Robison Invitational,2024-04-25,,,+0.0,Outdoor,https://www.tfrrs.org/results/84592/5242852/2024_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
233,"Bonds, Zoey",BYU,Big 12,100H,2024,SO-2,,,14.14,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,0.4,Outdoor,https://www.tfrrs.org/results/82314/5276144/Big_12_Outdoor_Track__Field_Championship/100-Hurdles,TFRRS all_performances
234,"Taylor, Mayci",BYU,Big 12,100H,2024,JR-3,,,14.60,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,-2.0,Outdoor,https://www.tfrrs.org/results/82314/5276138/Big_12_Outdoor_Track__Field_Championship/100-Hurdles,TFRRS all_performances
235,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,57.07,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5272399/Big_12_Outdoor_Track__Field_Championship/400-Hurdles,TFRRS all_performances
236,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,58.33,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5272399/Big_12_Outdoor_Track__Field_Championship/400-Hurdles,TFRRS all_performances
237,"Ellis- Dalley, Emily",BYU,Big 12,400m,2024,SO-2,,,56.61,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5276146/Big_12_Outdoor_Track__Field_Championship/400-Meters,TFRRS all_performances
238,"Oblad, Sami",BYU,Big 12,400m,2024,JR-3,,,53.32,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5276146/Big_12_Outdoor_Track__Field_Championship/400-Meters,TFRRS all_performances
239,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.56,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,0.9,Outdoor,https://www.tfrrs.org/results/82314/5274168/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
240,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.57,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,1.0,Outdoor,https://www.tfrrs.org/results/82314/5274168/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
241,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.73,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,0.4,Outdoor,https://www.tfrrs.org/results/82314/5274168/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
242,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.76,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,1.0,Outdoor,https://www.tfrrs.org/results/82314/5274168/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
243,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.82,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,0.8,Outdoor,https://www.tfrrs.org/results/82314/5274168/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
244,"Taylor, Mayci",BYU,Big 12,Long Jump,2024,JR-3,,,5.69,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,1.9,Outdoor,https://www.tfrrs.org/results/82314/5276142/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
245,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,57.59,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
246,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,58.40,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
247,"Oblad, Sami",BYU,Big 12,400m,2024,JR-3,,,52.35,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
248,"Oblad, Sami",BYU,Big 12,400m,2024,JR-3,,,52.51,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
249,"Gryne, Jasmine",Baylor,Big 12,400H,2024,JR-3,,,1:00.23,seconds,Clyde Hart Classic,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81450/5128972/Clyde_Hart_Classic/400-Hurdles,TFRRS all_performances
250,"Lucero, Serafima",Baylor,Big 12,400H,2024,FR-1,,,1:06.15,seconds,Clyde Hart Classic,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81450/5128972/Clyde_Hart_Classic/400-Hurdles,TFRRS all_performances
251,"Scott, Alexandra",Baylor,Big 12,400H,2024,JR-3,,,1:05.42,seconds,Clyde Hart Classic,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81450/5128972/Clyde_Hart_Classic/400-Hurdles,TFRRS all_performances
252,"Williamson, Audrey",Baylor,Big 12,400H,2024,JR-3,,,1:06.82,seconds,Clyde Hart Classic,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81450/5128972/Clyde_Hart_Classic/400-Hurdles,TFRRS all_performances
253,"Williams, Lily",Baylor,Big 12,400m,2024,SR-4,,,1:03.60,seconds,Clyde Hart Classic,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81450/5129001/Clyde_Hart_Classic/400-Meters,TFRRS all_performances
254,"Williamson, Audrey",Baylor,Big 12,400m,2024,JR-3,,,1:00.23,seconds,Clyde Hart Classic,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81450/5129001/Clyde_Hart_Classic/400-Meters,TFRRS all_performances
255,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.68,m,Clyde Hart Classic,2024-03-22,,,1.6,Outdoor,https://www.tfrrs.org/results/81450/5128988/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
256,"Copeland, Isabella",Baylor,Big 12,Long Jump,2024,FR-1,,,5.37,m,Clyde Hart Classic,2024-03-22,,,2.0,Outdoor,https://www.tfrrs.org/results/81450/5128988/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
257,"Copeland, Isabella",Baylor,Big 12,Long Jump,2024,FR-1,,,5.50,m,Clyde Hart Classic,2024-03-22,,,1.2,Outdoor,https://www.tfrrs.org/results/81450/5128988/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
258,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2024,JR-3,,,5.50,m,Clyde Hart Classic,2024-03-22,,,1.7,Outdoor,https://www.tfrrs.org/results/81450/5128988/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
259,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2024,JR-3,,,5.62,m,Clyde Hart Classic,2024-03-22,,,1.3,Outdoor,https://www.tfrrs.org/results/81450/5128988/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
260,"Johnson, Koi",Baylor,Big 12,Long Jump,2024,SR-4,,,4.42,m,Clyde Hart Classic,2024-03-22,,,0.9,Outdoor,https://www.tfrrs.org/results/81450/5128988/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
261,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2024,SR-4,,,5.53,m,Clyde Hart Classic,2024-03-22,,,1.7,Outdoor,https://www.tfrrs.org/results/81450/5128988/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
262,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2024,SR-4,,,5.55,m,Clyde Hart Classic,2024-03-22,,,1.7,Outdoor,https://www.tfrrs.org/results/81450/5128988/Clyde_Hart_Classic/Long-Jump,TFRRS all_performances
263,"Gryne, Jasmine",Baylor,Big 12,400H,2024,JR-3,,,58.81,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
264,"Lucero, Serafima",Baylor,Big 12,400H,2024,FR-1,,,1:02.24,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
265,"Williamson, Audrey",Baylor,Big 12,400H,2024,JR-3,,,1:05.30,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
266,"Lucero, Serafima",Baylor,Big 12,400m,2024,FR-1,,,57.32,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
267,"Nse Uko, Imaobong",Baylor,Big 12,400m,2024,JR-3,,,55.37,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
268,"Williamson, Audrey",Baylor,Big 12,400m,2024,JR-3,,,1:00.08,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
269,"Copeland, Isabella",Baylor,Big 12,Long Jump,2024,FR-1,,,5.43,m,LSU Battle on the Bayou,2024-03-29,,,1.9,Outdoor,https://www.tfrrs.org/results/84130/5145875/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
270,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2024,SR-4,,,5.45,m,LSU Battle on the Bayou,2024-03-29,,,0.5,Outdoor,https://www.tfrrs.org/results/84130/5145875/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
271,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2024,SR-4,,,5.73,m,LSU Battle on the Bayou,2024-03-29,,,1.3,Outdoor,https://www.tfrrs.org/results/84130/5145875/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
272,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2024,SR-4,,,5.80,m,LSU Battle on the Bayou,2024-03-29,,,1.7,Outdoor,https://www.tfrrs.org/results/84130/5145875/LSU_Battle_on_the_Bayou/Long-Jump,TFRRS all_performances
273,"Gryne, Jasmine",Baylor,Big 12,400H,2024,JR-3,,,58.07,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199023/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
274,"Lucero, Serafima",Baylor,Big 12,400H,2024,FR-1,,,1:01.92,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199031/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
275,"Gryne, Jasmine",Baylor,Big 12,400m,2024,JR-3,,,55.26,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199003/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
276,"Lucero, Serafima",Baylor,Big 12,400m,2024,FR-1,,,57.78,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199003/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
277,"Nse Uko, Imaobong",Baylor,Big 12,400m,2024,JR-3,,,55.13,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199019/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
278,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.14,m,Tom Jones Memorial Invitational,2024-04-12,,,-0.8,Outdoor,https://www.tfrrs.org/results/85961/5198983/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
279,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.35,m,Tom Jones Memorial Invitational,2024-04-12,,,-3.0,Outdoor,https://www.tfrrs.org/results/85961/5198983/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
280,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.39,m,Tom Jones Memorial Invitational,2024-04-12,,,-0.5,Outdoor,https://www.tfrrs.org/results/85961/5198983/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
281,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.45,m,Tom Jones Memorial Invitational,2024-04-12,,,0.3,Outdoor,https://www.tfrrs.org/results/85961/5198983/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
282,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.46,m,Tom Jones Memorial Invitational,2024-04-12,,,-0.7,Outdoor,https://www.tfrrs.org/results/85961/5198983/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
283,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2024,JR-3,,,5.40,m,Tom Jones Memorial Invitational,2024-04-12,,,1.0,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
284,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2024,JR-3,,,5.62,m,Tom Jones Memorial Invitational,2024-04-12,,,-1.7,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
285,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2024,SR-4,,,5.16,m,Tom Jones Memorial Invitational,2024-04-12,,,-2.7,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
286,"Rutenis, Alexandra",Baylor,Big 12,Long Jump,2024,SR-4,,,5.51,m,Tom Jones Memorial Invitational,2024-04-12,,,0.9,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
287,"Gryne, Jasmine",Baylor,Big 12,400H,2024,JR-3,,,59.12,seconds,Michael Johnson Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81449/5219291/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
288,"Lucero, Serafima",Baylor,Big 12,400H,2024,FR-1,,,1:01.40,seconds,Michael Johnson Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81449/5219291/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
289,"Williamson, Audrey",Baylor,Big 12,400H,2024,JR-3,,,1:05.43,seconds,Michael Johnson Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81449/5219291/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
290,"Kennard, Kourtney",Baylor,Big 12,400m,2024,SR-4,,,59.95,seconds,Michael Johnson Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81449/5219298/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
291,"Sergeant, Summer",Baylor,Big 12,400m,2024,JR-3,,,56.70,seconds,Michael Johnson Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81449/5219298/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
292,"Williamson, Audrey",Baylor,Big 12,400m,2024,JR-3,,,1:00.68,seconds,Michael Johnson Invitational,2024-04-19,,,,Outdoor,https://www.tfrrs.org/results/81449/5219298/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
293,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.17,m,Michael Johnson Invitational,2024-04-19,,,1.6,Outdoor,https://www.tfrrs.org/results/81449/5219274/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
294,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.40,m,Michael Johnson Invitational,2024-04-19,,,2.0,Outdoor,https://www.tfrrs.org/results/81449/5219274/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
295,"Gryne, Jasmine",Baylor,Big 12,400H,2024,JR-3,,,1:03.51,seconds,Desert Heat Classic 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/81578/5242974/_Desert_Heat_Classic_2024/400-Hurdles,TFRRS all_performances
296,"Lucero, Serafima",Baylor,Big 12,400H,2024,FR-1,,,1:00.15,seconds,Desert Heat Classic 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/81578/5242974/_Desert_Heat_Classic_2024/400-Hurdles,TFRRS all_performances
297,"Nse Uko, Imaobong",Baylor,Big 12,400m,2024,JR-3,,,53.17,seconds,Desert Heat Classic 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/81578/5242999/_Desert_Heat_Classic_2024/400-Meters,TFRRS all_performances
298,"Sergeant, Summer",Baylor,Big 12,400m,2024,JR-3,,,56.95,seconds,Desert Heat Classic 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/81578/5242999/_Desert_Heat_Classic_2024/400-Meters,TFRRS all_performances
299,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2024,JR-3,,,5.73,m,Desert Heat Classic 2024,2024-04-27,,,1.5,Outdoor,https://www.tfrrs.org/results/81578/5242993/_Desert_Heat_Classic_2024/Long-Jump,TFRRS all_performances
300,"Fitzgerald, Nikayla",Baylor,Big 12,Long Jump,2024,JR-3,,,5.85,m,Desert Heat Classic 2024,2024-04-27,,,1.7,Outdoor,https://www.tfrrs.org/results/81578/5242993/_Desert_Heat_Classic_2024/Long-Jump,TFRRS all_performances
301,"Johnson, Koi",Baylor,Big 12,Long Jump,2024,SR-4,,,5.85,m,Desert Heat Classic 2024,2024-04-27,,,1.9,Outdoor,https://www.tfrrs.org/results/81578/5242993/_Desert_Heat_Classic_2024/Long-Jump,TFRRS all_performances
302,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.35,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,-1.4,Outdoor,https://www.tfrrs.org/results/87017/5286183/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
303,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.36,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.3,Outdoor,https://www.tfrrs.org/results/87017/5286183/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
304,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.47,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.6,Outdoor,https://www.tfrrs.org/results/87017/5286183/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
305,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.51,m,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.6,Outdoor,https://www.tfrrs.org/results/87017/5286183/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
306,"Gryne, Jasmine",Baylor,Big 12,400H,2024,JR-3,,,58.00,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5272399/Big_12_Outdoor_Track__Field_Championship/400-Hurdles,TFRRS all_performances
307,"Gryne, Jasmine",Baylor,Big 12,400H,2024,JR-3,,,59.12,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5272399/Big_12_Outdoor_Track__Field_Championship/400-Hurdles,TFRRS all_performances
308,"Lucero, Serafima",Baylor,Big 12,400H,2024,FR-1,,,1:01.29,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5272399/Big_12_Outdoor_Track__Field_Championship/400-Hurdles,TFRRS all_performances
309,"Nse Uko, Imaobong",Baylor,Big 12,400m,2024,JR-3,,,53.08,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5276146/Big_12_Outdoor_Track__Field_Championship/400-Meters,TFRRS all_performances
310,"Sergeant, Summer",Baylor,Big 12,400m,2024,JR-3,,,55.31,seconds,Big 12 Outdoor Track & Field Championship,2024-05-09,,,,Outdoor,https://www.tfrrs.org/results/82314/5276146/Big_12_Outdoor_Track__Field_Championship/400-Meters,TFRRS all_performances
311,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.46,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,0.4,Outdoor,https://www.tfrrs.org/results/82314/5274168/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
312,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.49,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,0.8,Outdoor,https://www.tfrrs.org/results/82314/5274168/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
313,"Brown, Alexis",Baylor,Big 12,Long Jump,2024,SR-4,,,6.50,m,Big 12 Outdoor Track & Field Championship,2024-05-09,,,1.0,Outdoor,https://www.tfrrs.org/results/82314/5274168/Big_12_Outdoor_Track__Field_Championship/Long-Jump,TFRRS all_performances
